Zeit;Weg;Kraft;Länge;Dehnung;dL_ORG
149,34;0,40;0,83;0,17;1,62;0,40
149,36;0,40;0,83;0,17;1,62;0,40
149,38;0,40;0,83;0,17;1,63;0,40
149,40;0,40;0,83;0,17;1,63;0,40
149,42;0,40;0,84;0,17;1,63;0,40
149,44;0,40;0,84;0,17;1,64;0,40
149,46;0,40;0,84;0,17;1,64;0,40
149,48;0,40;0,84;0,17;1,64;0,40
149,50;0,40;0,84;0,17;1,65;0,40
149,52;0,40;0,84;0,17;1,65;0,40
149,54;0,40;0,85;0,17;1,65;0,40
149,56;0,40;0,85;0,17;1,66;0,40
149,58;0,40;0,85;0,17;1,66;0,40
149,60;0,40;0,85;0,17;1,66;0,40
149,62;0,40;0,85;0,17;1,67;0,40
149,64;0,40;0,85;0,17;1,67;0,40
149,66;0,40;0,85;0,17;1,67;0,40
149,68;0,40;0,85;0,17;1,67;0,40
149,70;0,40;0,85;0,17;1,68;0,40
149,72;0,40;0,86;0,17;1,68;0,40
149,74;0,40;0,86;0,17;1,68;0,40
149,76;0,40;0,86;0,17;1,69;0,40
149,78;0,40;0,86;0,17;1,69;0,40
149,80;0,41;0,86;0,17;1,69;0,41
149,82;0,41;0,86;0,17;1,69;0,41
149,84;0,41;0,86;0,17;1,70;0,41
149,86;0,41;0,87;0,17;1,70;0,41
149,88;0,41;0,87;0,17;1,71;0,41
149,90;0,41;0,87;0,17;1,71;0,41
149,92;0,41;0,87;0,18;1,71;0,41
149,94;0,41;0,88;0,18;1,71;0,41
149,96;0,41;0,88;0,18;1,72;0,41
149,98;0,41;0,88;0,18;1,72;0,41
150,00;0,41;0,88;0,18;1,72;0,41
150,02;0,41;0,88;0,18;1,73;0,41
150,04;0,41;0,88;0,18;1,73;0,41
150,06;0,41;0,88;0,18;1,73;0,41
150,08;0,41;0,88;0,18;1,74;0,41
150,10;0,41;0,89;0,18;1,74;0,41
150,12;0,41;0,89;0,18;1,74;0,41
150,14;0,41;0,89;0,18;1,75;0,41
150,16;0,41;0,89;0,18;1,75;0,41
150,18;0,41;0,89;0,18;1,76;0,41
150,20;0,41;0,90;0,18;1,76;0,41
150,22;0,41;0,90;0,18;1,76;0,41
150,24;0,41;0,90;0,18;1,77;0,41
150,26;0,41;0,90;0,18;1,77;0,41
150,28;0,41;0,91;0,18;1,77;0,41
150,30;0,41;0,91;0,18;1,78;0,41
150,32;0,41;0,91;0,18;1,78;0,41
150,34;0,41;0,91;0,18;1,78;0,41
150,36;0,41;0,91;0,18;1,79;0,41
150,38;0,42;0,91;0,18;1,79;0,42
150,40;0,42;0,92;0,18;1,79;0,42
150,42;0,42;0,92;0,18;1,80;0,42
150,44;0,42;0,92;0,18;1,80;0,42
150,46;0,42;0,92;0,18;1,80;0,42
150,48;0,42;0,92;0,18;1,81;0,42
150,50;0,42;0,92;0,19;1,81;0,42
150,52;0,42;0,93;0,19;1,81;0,42
150,54;0,42;0,93;0,19;1,82;0,42
150,56;0,42;0,93;0,19;1,82;0,42
150,58;0,42;0,93;0,19;1,82;0,42
150,60;0,42;0,93;0,19;1,83;0,42
150,62;0,42;0,93;0,19;1,83;0,42
150,64;0,42;0,94;0,19;1,83;0,42
150,66;0,42;0,94;0,19;1,83;0,42
150,68;0,42;0,94;0,19;1,84;0,42
150,70;0,42;0,94;0,19;1,84;0,42
150,72;0,42;0,94;0,19;1,84;0,42
150,74;0,42;0,94;0,19;1,85;0,42
150,76;0,42;0,94;0,19;1,85;0,42
150,78;0,42;0,95;0,19;1,85;0,42
150,80;0,42;0,95;0,19;1,85;0,42
150,82;0,42;0,95;0,19;1,86;0,42
150,84;0,42;0,95;0,19;1,86;0,42
150,86;0,42;0,95;0,19;1,86;0,42
150,88;0,42;0,95;0,19;1,87;0,42
150,90;0,42;0,95;0,19;1,87;0,42
150,92;0,42;0,96;0,19;1,87;0,42
150,94;0,42;0,96;0,19;1,88;0,42
150,96;0,42;0,96;0,19;1,88;0,42
150,98;0,42;0,96;0,19;1,88;0,42
151,00;0,43;0,96;0,19;1,89;0,43
151,02;0,43;0,96;0,19;1,89;0,43
151,04;0,43;0,97;0,19;1,89;0,43
151,06;0,43;0,97;0,19;1,90;0,43
151,08;0,43;0,97;0,19;1,90;0,43
151,10;0,43;0,97;0,19;1,90;0,43
151,12;0,43;0,98;0,20;1,91;0,43
151,14;0,43;0,98;0,20;1,91;0,43
151,16;0,43;0,98;0,20;1,91;0,43
151,18;0,43;0,98;0,20;1,92;0,43
151,20;0,43;0,98;0,20;1,92;0,43
151,22;0,43;0,98;0,20;1,92;0,43
151,24;0,43;0,99;0,20;1,93;0,43
151,26;0,43;0,99;0,20;1,93;0,43
151,28;0,43;0,99;0,20;1,94;0,43
151,30;0,43;0,99;0,20;1,94;0,43
151,32;0,43;0,99;0,20;1,94;0,43
151,34;0,43;1,00;0,20;1,95;0,43
151,36;0,43;1,00;0,20;1,95;0,43
151,38;0,43;1,00;0,20;1,95;0,43
151,40;0,43;1,00;0,20;1,96;0,43
151,42;0,43;1,00;0,20;1,96;0,43
151,44;0,43;1,00;0,20;1,96;0,43
151,46;0,43;1,01;0,20;1,97;0,43
151,48;0,43;1,01;0,20;1,97;0,43
151,50;0,43;1,01;0,20;1,97;0,43
151,52;0,43;1,01;0,20;1,98;0,43
151,54;0,43;1,01;0,20;1,98;0,43
151,56;0,44;1,01;0,20;1,98;0,44
151,58;0,44;1,01;0,20;1,99;0,44
151,60;0,44;1,01;0,20;1,99;0,44
151,62;0,44;1,02;0,20;1,99;0,44
151,64;0,44;1,02;0,20;2,00;0,44
151,66;0,44;1,02;0,20;2,00;0,44
151,68;0,44;1,02;0,20;2,00;0,44
151,70;0,44;1,02;0,21;2,01;0,44
151,72;0,44;1,02;0,21;2,01;0,44
151,74;0,44;1,03;0,21;2,01;0,44
151,76;0,44;1,03;0,21;2,01;0,44
151,78;0,44;1,03;0,21;2,02;0,44
151,80;0,44;1,03;0,21;2,02;0,44
151,82;0,44;1,03;0,21;2,02;0,44
151,84;0,44;1,03;0,21;2,02;0,44
151,86;0,44;1,03;0,21;2,03;0,44
151,88;0,44;1,04;0,21;2,03;0,44
151,90;0,44;1,04;0,21;2,03;0,44
151,92;0,44;1,04;0,21;2,04;0,44
151,94;0,44;1,04;0,21;2,04;0,44
151,96;0,44;1,05;0,21;2,04;0,44
151,98;0,44;1,05;0,21;2,05;0,44
152,00;0,44;1,05;0,21;2,05;0,44
152,02;0,44;1,05;0,21;2,05;0,44
152,04;0,44;1,05;0,21;2,06;0,44
152,06;0,44;1,05;0,21;2,06;0,44
152,08;0,44;1,05;0,21;2,06;0,44
152,10;0,44;1,06;0,21;2,07;0,44
152,12;0,44;1,05;0,21;2,07;0,44
152,14;0,44;1,06;0,21;2,07;0,44
152,16;0,44;1,06;0,21;2,08;0,44
152,18;0,44;1,06;0,21;2,08;0,44
152,20;0,45;1,06;0,21;2,08;0,45
152,22;0,45;1,06;0,21;2,09;0,45
152,24;0,45;1,07;0,21;2,09;0,45
152,26;0,45;1,07;0,21;2,09;0,45
152,28;0,45;1,07;0,21;2,10;0,45
152,30;0,45;1,07;0,21;2,10;0,45
152,32;0,45;1,08;0,22;2,10;0,45
152,34;0,45;1,08;0,22;2,11;0,45
152,36;0,45;1,08;0,22;2,11;0,45
152,38;0,45;1,08;0,22;2,12;0,45
152,40;0,45;1,08;0,22;2,12;0,45
152,42;0,45;1,08;0,22;2,12;0,45
152,44;0,45;1,09;0,22;2,12;0,45
152,46;0,45;1,09;0,22;2,13;0,45
152,48;0,45;1,09;0,22;2,13;0,45
152,50;0,45;1,09;0,22;2,14;0,45
152,52;0,45;1,09;0,22;2,14;0,45
152,54;0,45;1,09;0,22;2,14;0,45
152,56;0,45;1,10;0,22;2,15;0,45
152,58;0,45;1,10;0,22;2,15;0,45
152,60;0,45;1,10;0,22;2,15;0,45
152,62;0,45;1,10;0,22;2,16;0,45
152,64;0,45;1,10;0,22;2,16;0,45
152,66;0,45;1,10;0,22;2,16;0,45
152,68;0,45;1,10;0,22;2,16;0,45
152,70;0,45;1,11;0,22;2,17;0,45
152,72;0,45;1,11;0,22;2,17;0,45
152,74;0,45;1,11;0,22;2,17;0,45
152,76;0,45;1,11;0,22;2,18;0,45
152,78;0,46;1,11;0,22;2,18;0,46
152,80;0,46;1,12;0,22;2,18;0,46
152,82;0,46;1,12;0,22;2,18;0,46
152,84;0,46;1,12;0,22;2,19;0,46
152,86;0,46;1,12;0,22;2,19;0,46
152,88;0,46;1,12;0,22;2,19;0,46
152,90;0,46;1,12;0,22;2,20;0,46
152,92;0,46;1,12;0,23;2,20;0,46
152,94;0,46;1,13;0,23;2,20;0,46
152,96;0,46;1,13;0,23;2,21;0,46
152,98;0,46;1,13;0,23;2,21;0,46
153,00;0,46;1,13;0,23;2,21;0,46
153,02;0,46;1,13;0,23;2,22;0,46
153,04;0,46;1,13;0,23;2,22;0,46
153,06;0,46;1,13;0,23;2,22;0,46
153,08;0,46;1,14;0,23;2,23;0,46
153,10;0,46;1,14;0,23;2,23;0,46
153,12;0,46;1,14;0,23;2,23;0,46
153,14;0,46;1,14;0,23;2,24;0,46
153,16;0,46;1,14;0,23;2,24;0,46
153,18;0,46;1,14;0,23;2,24;0,46
153,20;0,46;1,15;0,23;2,25;0,46
153,22;0,46;1,15;0,23;2,25;0,46
153,24;0,46;1,15;0,23;2,25;0,46
153,26;0,46;1,15;0,23;2,26;0,46
153,28;0,46;1,15;0,23;2,26;0,46
153,30;0,46;1,15;0,23;2,26;0,46
153,32;0,46;1,15;0,23;2,27;0,46
153,34;0,46;1,16;0,23;2,27;0,46
153,36;0,46;1,16;0,23;2,27;0,46
153,38;0,47;1,16;0,23;2,28;0,47
153,40;0,47;1,16;0,23;2,28;0,47
153,42;0,47;1,17;0,23;2,28;0,47
153,44;0,47;1,17;0,23;2,29;0,47
153,46;0,47;1,17;0,23;2,29;0,47
153,48;0,47;1,17;0,23;2,29;0,47
153,50;0,47;1,17;0,24;2,30;0,47
153,52;0,47;1,17;0,24;2,30;0,47
153,54;0,47;1,18;0,24;2,30;0,47
153,56;0,47;1,18;0,24;2,31;0,47
153,58;0,47;1,18;0,24;2,31;0,47
153,60;0,47;1,18;0,24;2,31;0,47
153,62;0,47;1,18;0,24;2,32;0,47
153,64;0,47;1,19;0,24;2,32;0,47
153,66;0,47;1,19;0,24;2,33;0,47
153,68;0,47;1,19;0,24;2,33;0,47
153,70;0,47;1,19;0,24;2,33;0,47
153,72;0,47;1,19;0,24;2,33;0,47
153,74;0,47;1,19;0,24;2,34;0,47
153,76;0,47;1,19;0,24;2,34;0,47
153,78;0,47;1,19;0,24;2,34;0,47
153,80;0,47;1,20;0,24;2,35;0,47
153,82;0,47;1,20;0,24;2,35;0,47
153,84;0,47;1,20;0,24;2,35;0,47
153,86;0,47;1,20;0,24;2,35;0,47
153,88;0,47;1,20;0,24;2,36;0,47
153,90;0,47;1,20;0,24;2,36;0,47
153,92;0,47;1,20;0,24;2,36;0,47
153,94;0,47;1,21;0,24;2,37;0,47
153,96;0,47;1,21;0,24;2,37;0,47
153,98;0,47;1,21;0,24;2,37;0,47
154,00;0,48;1,21;0,24;2,38;0,48
154,02;0,48;1,21;0,24;2,38;0,48
154,04;0,48;1,21;0,24;2,38;0,48
154,06;0,48;1,21;0,24;2,38;0,48
154,08;0,48;1,22;0,24;2,39;0,48
154,10;0,48;1,22;0,24;2,39;0,48
154,12;0,48;1,22;0,25;2,40;0,48
154,14;0,48;1,22;0,25;2,40;0,48
154,16;0,48;1,22;0,25;2,40;0,48
154,18;0,48;1,22;0,25;2,41;0,48
154,20;0,48;1,23;0,25;2,41;0,48
154,22;0,48;1,23;0,25;2,41;0,48
154,24;0,48;1,23;0,25;2,41;0,48
154,26;0,48;1,23;0,25;2,42;0,48
154,28;0,48;1,23;0,25;2,42;0,48
154,30;0,48;1,23;0,25;2,42;0,48
154,32;0,48;1,24;0,25;2,43;0,48
154,34;0,48;1,24;0,25;2,43;0,48
154,36;0,48;1,24;0,25;2,44;0,48
154,38;0,48;1,24;0,25;2,44;0,48
154,40;0,48;1,24;0,25;2,44;0,48
154,42;0,48;1,24;0,25;2,45;0,48
154,44;0,48;1,25;0,25;2,45;0,48
154,46;0,48;1,25;0,25;2,45;0,48
154,48;0,48;1,25;0,25;2,46;0,48
154,50;0,48;1,25;0,25;2,46;0,48
154,52;0,48;1,25;0,25;2,47;0,48
154,54;0,48;1,25;0,25;2,47;0,48
154,56;0,48;1,25;0,25;2,47;0,48
154,58;0,49;1,25;0,25;2,47;0,49
154,60;0,49;1,26;0,25;2,48;0,49
154,62;0,49;1,26;0,25;2,48;0,49
154,64;0,49;1,26;0,25;2,48;0,49
154,66;0,49;1,26;0,25;2,49;0,49
154,68;0,49;1,27;0,25;2,49;0,49
154,70;0,49;1,27;0,26;2,49;0,49
154,72;0,49;1,27;0,26;2,50;0,49
154,74;0,49;1,27;0,26;2,50;0,49
154,76;0,49;1,27;0,26;2,50;0,49
154,78;0,49;1,27;0,26;2,51;0,49
154,80;0,49;1,27;0,26;2,51;0,49
154,82;0,49;1,28;0,26;2,51;0,49
154,84;0,49;1,28;0,26;2,52;0,49
154,86;0,49;1,28;0,26;2,52;0,49
154,88;0,49;1,28;0,26;2,52;0,49
154,90;0,49;1,28;0,26;2,52;0,49
154,92;0,49;1,28;0,26;2,53;0,49
154,94;0,49;1,28;0,26;2,53;0,49
154,96;0,49;1,28;0,26;2,53;0,49
154,98;0,49;1,28;0,26;2,54;0,49
155,00;0,49;1,29;0,26;2,54;0,49
155,02;0,49;1,29;0,26;2,54;0,49
155,04;0,49;1,29;0,26;2,55;0,49
155,06;0,49;1,29;0,26;2,55;0,49
155,08;0,49;1,29;0,26;2,55;0,49
155,10;0,49;1,29;0,26;2,55;0,49
155,12;0,49;1,29;0,26;2,56;0,49
155,14;0,49;1,30;0,26;2,56;0,49
155,16;0,49;1,30;0,26;2,56;0,49
155,18;0,49;1,30;0,26;2,57;0,49
155,20;0,50;1,30;0,26;2,57;0,50
155,22;0,50;1,30;0,26;2,57;0,50
155,24;0,50;1,30;0,26;2,58;0,50
155,26;0,50;1,31;0,26;2,58;0,50
155,28;0,50;1,31;0,26;2,58;0,50
155,30;0,50;1,31;0,26;2,59;0,50
155,32;0,50;1,31;0,27;2,59;0,50
155,34;0,50;1,31;0,27;2,59;0,50
155,36;0,50;1,32;0,27;2,60;0,50
155,38;0,50;1,32;0,27;2,60;0,50
155,40;0,50;1,32;0,27;2,61;0,50
155,42;0,50;1,32;0,27;2,61;0,50
155,44;0,50;1,33;0,27;2,61;0,50
155,46;0,50;1,33;0,27;2,62;0,50
155,48;0,50;1,33;0,27;2,62;0,50
155,50;0,50;1,33;0,27;2,62;0,50
155,52;0,50;1,34;0,27;2,63;0,50
155,54;0,50;1,34;0,27;2,63;0,50
155,56;0,50;1,34;0,27;2,63;0,50
155,58;0,50;1,34;0,27;2,64;0,50
155,60;0,50;1,34;0,27;2,64;0,50
155,62;0,50;1,34;0,27;2,64;0,50
155,64;0,50;1,34;0,27;2,65;0,50
155,66;0,50;1,34;0,27;2,65;0,50
155,68;0,50;1,34;0,27;2,65;0,50
155,70;0,50;1,35;0,27;2,66;0,50
155,72;0,50;1,35;0,27;2,66;0,50
155,74;0,50;1,35;0,27;2,66;0,50
155,76;0,51;1,35;0,27;2,67;0,51
155,78;0,51;1,35;0,27;2,67;0,51
155,80;0,51;1,35;0,27;2,67;0,51
155,82;0,51;1,36;0,27;2,68;0,51
155,84;0,51;1,36;0,27;2,68;0,51
155,86;0,51;1,36;0,27;2,68;0,51
155,88;0,51;1,37;0,27;2,68;0,51
155,90;0,51;1,37;0,27;2,69;0,51
155,92;0,51;1,37;0,28;2,69;0,51
155,94;0,51;1,37;0,28;2,69;0,51
155,96;0,51;1,37;0,28;2,70;0,51
155,98;0,51;1,37;0,28;2,70;0,51
156,00;0,51;1,37;0,28;2,70;0,51
156,02;0,51;1,37;0,28;2,71;0,51
156,04;0,51;1,37;0,28;2,71;0,51
156,06;0,51;1,37;0,28;2,71;0,51
156,08;0,51;1,38;0,28;2,71;0,51
156,10;0,51;1,38;0,28;2,72;0,51
156,12;0,51;1,38;0,28;2,72;0,51
156,14;0,51;1,38;0,28;2,72;0,51
156,16;0,51;1,38;0,28;2,73;0,51
156,18;0,51;1,38;0,28;2,73;0,51
156,20;0,51;1,38;0,28;2,73;0,51
156,22;0,51;1,39;0,28;2,74;0,51
156,24;0,51;1,39;0,28;2,74;0,51
156,26;0,51;1,39;0,28;2,74;0,51
156,28;0,51;1,39;0,28;2,75;0,51
156,30;0,51;1,39;0,28;2,75;0,51
156,32;0,51;1,40;0,28;2,75;0,51
156,34;0,51;1,40;0,28;2,76;0,51
156,36;0,51;1,40;0,28;2,76;0,51
156,38;0,51;1,40;0,28;2,76;0,51
156,40;0,52;1,41;0,28;2,77;0,52
156,42;0,52;1,41;0,28;2,77;0,52
156,44;0,52;1,41;0,28;2,77;0,52
156,46;0,52;1,41;0,28;2,78;0,52
156,48;0,52;1,41;0,28;2,78;0,52
156,50;0,52;1,41;0,29;2,79;0,52
156,52;0,52;1,41;0,29;2,79;0,52
156,54;0,52;1,42;0,29;2,79;0,52
156,56;0,52;1,42;0,29;2,80;0,52
156,58;0,52;1,42;0,29;2,80;0,52
156,60;0,52;1,42;0,29;2,80;0,52
156,62;0,52;1,42;0,29;2,81;0,52
156,64;0,52;1,42;0,29;2,81;0,52
156,66;0,52;1,42;0,29;2,81;0,52
156,68;0,52;1,43;0,29;2,82;0,52
156,70;0,52;1,43;0,29;2,82;0,52
156,72;0,52;1,43;0,29;2,82;0,52
156,74;0,52;1,43;0,29;2,83;0,52
156,76;0,52;1,44;0,29;2,83;0,52
156,78;0,52;1,44;0,29;2,83;0,52
156,80;0,52;1,44;0,29;2,84;0,52
156,82;0,52;1,44;0,29;2,84;0,52
156,84;0,52;1,44;0,29;2,84;0,52
156,86;0,52;1,44;0,29;2,85;0,52
156,88;0,52;1,44;0,29;2,85;0,52
156,90;0,52;1,44;0,29;2,85;0,52
156,92;0,52;1,44;0,29;2,85;0,52
156,94;0,52;1,45;0,29;2,86;0,52
156,96;0,52;1,45;0,29;2,86;0,52
156,98;0,53;1,45;0,29;2,86;0,53
157,00;0,53;1,45;0,29;2,87;0,53
157,02;0,53;1,46;0,29;2,87;0,53
157,04;0,53;1,46;0,29;2,87;0,53
157,06;0,53;1,46;0,29;2,87;0,53
157,08;0,53;1,46;0,29;2,88;0,53
157,10;0,53;1,46;0,29;2,88;0,53
157,12;0,53;1,46;0,30;2,88;0,53
157,14;0,53;1,47;0,30;2,89;0,53
157,16;0,53;1,47;0,30;2,89;0,53
157,18;0,53;1,47;0,30;2,89;0,53
157,20;0,53;1,47;0,30;2,90;0,53
157,22;0,53;1,47;0,30;2,90;0,53
157,24;0,53;1,47;0,30;2,90;0,53
157,26;0,53;1,48;0,30;2,91;0,53
157,28;0,53;1,48;0,30;2,91;0,53
157,30;0,53;1,48;0,30;2,91;0,53
157,32;0,53;1,48;0,30;2,92;0,53
157,34;0,53;1,48;0,30;2,92;0,53
157,36;0,53;1,48;0,30;2,92;0,53
157,38;0,53;1,48;0,30;2,93;0,53
157,40;0,53;1,48;0,30;2,93;0,53
157,42;0,53;1,48;0,30;2,93;0,53
157,44;0,53;1,49;0,30;2,94;0,53
157,46;0,53;1,49;0,30;2,94;0,53
157,48;0,53;1,49;0,30;2,94;0,53
157,50;0,53;1,49;0,30;2,95;0,53
157,52;0,53;1,50;0,30;2,95;0,53
157,54;0,53;1,50;0,30;2,96;0,53
157,56;0,53;1,50;0,30;2,96;0,53
157,58;0,54;1,50;0,30;2,96;0,54
157,60;0,54;1,50;0,30;2,97;0,54
157,62;0,54;1,50;0,30;2,97;0,54
157,64;0,54;1,50;0,30;2,97;0,54
157,66;0,54;1,51;0,30;2,98;0,54
157,68;0,54;1,51;0,30;2,98;0,54
157,70;0,54;1,51;0,31;2,98;0,54
157,72;0,54;1,51;0,31;2,99;0,54
157,74;0,54;1,51;0,31;2,99;0,54
157,76;0,54;1,51;0,31;2,99;0,54
157,78;0,54;1,52;0,31;3,00;0,54
157,80;0,54;1,52;0,31;3,00;0,54
157,82;0,54;1,52;0,31;3,00;0,54
157,84;0,54;1,52;0,31;3,01;0,54
157,86;0,54;1,53;0,31;3,01;0,54
157,88;0,54;1,53;0,31;3,01;0,54
157,90;0,54;1,52;0,31;3,02;0,54
157,92;0,54;1,53;0,31;3,02;0,54
157,94;0,54;1,53;0,31;3,02;0,54
157,96;0,54;1,53;0,31;3,02;0,54
157,98;0,54;1,53;0,31;3,03;0,54
158,00;0,54;1,53;0,31;3,03;0,54
158,02;0,54;1,53;0,31;3,03;0,54
158,04;0,54;1,53;0,31;3,03;0,54
158,06;0,54;1,54;0,31;3,04;0,54
158,08;0,54;1,54;0,31;3,04;0,54
158,10;0,54;1,54;0,31;3,04;0,54
158,12;0,54;1,54;0,31;3,05;0,54
158,14;0,54;1,54;0,31;3,05;0,54
158,16;0,54;1,54;0,31;3,05;0,54
158,18;0,54;1,54;0,31;3,06;0,54
158,20;0,55;1,55;0,31;3,06;0,55
158,22;0,55;1,55;0,31;3,06;0,55
158,24;0,55;1,55;0,31;3,07;0,55
158,26;0,55;1,55;0,31;3,07;0,55
158,28;0,55;1,55;0,31;3,07;0,55
158,30;0,55;1,55;0,31;3,08;0,55
158,32;0,55;1,55;0,32;3,08;0,55
158,34;0,55;1,56;0,32;3,08;0,55
158,36;0,55;1,56;0,32;3,09;0,55
158,38;0,55;1,56;0,32;3,09;0,55
158,40;0,55;1,56;0,32;3,09;0,55
158,42;0,55;1,56;0,32;3,10;0,55
158,44;0,55;1,56;0,32;3,10;0,55
158,46;0,55;1,57;0,32;3,10;0,55
158,48;0,55;1,57;0,32;3,11;0,55
158,50;0,55;1,57;0,32;3,11;0,55
158,52;0,55;1,57;0,32;3,11;0,55
158,54;0,55;1,57;0,32;3,12;0,55
158,56;0,55;1,57;0,32;3,12;0,55
158,58;0,55;1,58;0,32;3,12;0,55
158,60;0,55;1,58;0,32;3,13;0,55
158,62;0,55;1,58;0,32;3,13;0,55
158,64;0,55;1,58;0,32;3,13;0,55
158,66;0,55;1,58;0,32;3,14;0,55
158,68;0,55;1,58;0,32;3,14;0,55
158,70;0,55;1,59;0,32;3,14;0,55
158,72;0,55;1,59;0,32;3,15;0,55
158,74;0,55;1,59;0,32;3,15;0,55
158,76;0,55;1,59;0,32;3,15;0,55
158,78;0,56;1,59;0,32;3,16;0,56
158,80;0,56;1,59;0,32;3,16;0,56
158,82;0,56;1,60;0,32;3,17;0,56
158,84;0,56;1,60;0,32;3,17;0,56
158,86;0,56;1,60;0,32;3,17;0,56
158,88;0,56;1,60;0,32;3,18;0,56
158,90;0,56;1,60;0,33;3,18;0,56
158,92;0,56;1,60;0,33;3,18;0,56
158,94;0,56;1,61;0,33;3,18;0,56
158,96;0,56;1,61;0,33;3,19;0,56
158,98;0,56;1,61;0,33;3,19;0,56
159,00;0,56;1,61;0,33;3,19;0,56
159,02;0,56;1,61;0,33;3,20;0,56
159,04;0,56;1,62;0,33;3,20;0,56
159,06;0,56;1,62;0,33;3,20;0,56
159,08;0,56;1,62;0,33;3,20;0,56
159,10;0,56;1,62;0,33;3,21;0,56
159,12;0,56;1,62;0,33;3,21;0,56
159,14;0,56;1,62;0,33;3,21;0,56
159,16;0,56;1,62;0,33;3,22;0,56
159,18;0,56;1,62;0,33;3,22;0,56
159,20;0,56;1,62;0,33;3,22;0,56
159,22;0,56;1,62;0,33;3,23;0,56
159,24;0,56;1,63;0,33;3,23;0,56
159,26;0,56;1,63;0,33;3,23;0,56
159,28;0,56;1,63;0,33;3,24;0,56
159,30;0,56;1,63;0,33;3,24;0,56
159,32;0,56;1,63;0,33;3,24;0,56
159,34;0,56;1,63;0,33;3,24;0,56
159,36;0,56;1,63;0,33;3,25;0,56
159,38;0,56;1,63;0,33;3,25;0,56
159,40;0,57;1,64;0,33;3,26;0,57
159,42;0,57;1,64;0,33;3,26;0,57
159,44;0,57;1,64;0,33;3,26;0,57
159,46;0,57;1,64;0,33;3,26;0,57
159,48;0,57;1,64;0,33;3,27;0,57
159,50;0,57;1,65;0,33;3,27;0,57
159,52;0,57;1,65;0,34;3,27;0,57
159,54;0,57;1,65;0,34;3,28;0,57
159,56;0,57;1,65;0,34;3,28;0,57
159,58;0,57;1,65;0,34;3,29;0,57
159,60;0,57;1,65;0,34;3,29;0,57
159,62;0,57;1,65;0,34;3,29;0,57
159,64;0,57;1,65;0,34;3,30;0,57
159,66;0,57;1,66;0,34;3,30;0,57
159,68;0,57;1,66;0,34;3,30;0,57
159,70;0,57;1,66;0,34;3,31;0,57
159,72;0,57;1,66;0,34;3,31;0,57
159,74;0,57;1,66;0,34;3,31;0,57
159,76;0,57;1,67;0,34;3,32;0,57
159,78;0,57;1,67;0,34;3,32;0,57
159,80;0,57;1,67;0,34;3,32;0,57
159,82;0,57;1,67;0,34;3,33;0,57
159,84;0,57;1,67;0,34;3,33;0,57
159,86;0,57;1,67;0,34;3,33;0,57
159,88;0,57;1,67;0,34;3,34;0,57
159,90;0,57;1,68;0,34;3,34;0,57
159,92;0,57;1,68;0,34;3,34;0,57
159,94;0,57;1,68;0,34;3,35;0,57
159,96;0,57;1,68;0,34;3,35;0,57
159,98;0,58;1,68;0,34;3,35;0,58
160,00;0,58;1,68;0,34;3,36;0,58
160,02;0,58;1,68;0,34;3,36;0,58
160,04;0,58;1,68;0,34;3,36;0,58
160,06;0,58;1,69;0,34;3,37;0,58
160,08;0,58;1,69;0,34;3,37;0,58
160,10;0,58;1,69;0,34;3,37;0,58
160,12;0,58;1,69;0,35;3,37;0,58
160,14;0,58;1,69;0,35;3,38;0,58
160,16;0,58;1,70;0,35;3,38;0,58
160,18;0,58;1,70;0,35;3,38;0,58
160,20;0,58;1,70;0,35;3,39;0,58
160,22;0,58;1,70;0,35;3,39;0,58
160,24;0,58;1,70;0,35;3,39;0,58
160,26;0,58;1,70;0,35;3,40;0,58
160,28;0,58;1,70;0,35;3,40;0,58
160,30;0,58;1,70;0,35;3,40;0,58
160,32;0,58;1,71;0,35;3,40;0,58
160,34;0,58;1,71;0,35;3,41;0,58
160,36;0,58;1,71;0,35;3,41;0,58
160,38;0,58;1,71;0,35;3,42;0,58
160,40;0,58;1,71;0,35;3,42;0,58
160,42;0,58;1,71;0,35;3,42;0,58
160,44;0,58;1,71;0,35;3,42;0,58
160,46;0,58;1,71;0,35;3,43;0,58
160,48;0,58;1,72;0,35;3,43;0,58
160,50;0,58;1,72;0,35;3,43;0,58
160,52;0,58;1,72;0,35;3,44;0,58
160,54;0,58;1,72;0,35;3,44;0,58
160,56;0,58;1,73;0,35;3,45;0,58
160,58;0,59;1,73;0,35;3,45;0,59
160,60;0,59;1,73;0,35;3,45;0,59
160,62;0,59;1,73;0,35;3,46;0,59
160,64;0,59;1,73;0,35;3,46;0,59
160,66;0,59;1,73;0,35;3,46;0,59
160,68;0,59;1,73;0,35;3,47;0,59
160,70;0,59;1,74;0,36;3,47;0,59
160,72;0,59;1,73;0,36;3,47;0,59
160,74;0,59;1,74;0,36;3,48;0,59
160,76;0,59;1,74;0,36;3,48;0,59
160,78;0,59;1,74;0,36;3,48;0,59
160,80;0,59;1,74;0,36;3,49;0,59
160,82;0,59;1,74;0,36;3,49;0,59
160,84;0,59;1,74;0,36;3,49;0,59
160,86;0,59;1,74;0,36;3,50;0,59
160,88;0,59;1,75;0,36;3,50;0,59
160,90;0,59;1,75;0,36;3,50;0,59
160,92;0,59;1,75;0,36;3,51;0,59
160,94;0,59;1,75;0,36;3,51;0,59
160,96;0,59;1,75;0,36;3,51;0,59
